label	sentence	w_index
0	Her favourite was the coffee shop in Fenwicks in Bond Street for this was the place and the meeting place of all those from the industry of fashion.	25
0	Oh! she squealed as realization occurred.	4
0	Usually the slightest whisper travelled like quickly through the voices of the world of fashion.	6
0	"Though he was always in evidence it was invariably Madame who did all the talking, giving orders, fussing around clients, so that Paula was never quite certain what his role was."	29
0	And she couldn't bear the thought of being sucked back into the unending wave of loneliness again either.	12
0	And she couldn't bear the thought of being sucked back into the cycle of loneliness again either.	13
0	"I'm sorry to leave you, but I assure you you need not worry on that issue"	15
0	"Even worse, someone of her status could make a great deal of trouble for me, even if she doesn't."	5
0	"Even worse, someone of her status could make a deal of a lot of trouble for me, even if she doesn't."	9
0	Gary ran a distracted hand through his tangle of fair hair.	7
0	For the first time she felt the beginnings of something like independence	11
0	"They briefly appeared on deck for lunch; a meal which Rickie hardly touched, while Robin-Anne, despite her apparent frailty, attacked the sandwiches and salad with the voracity of a starving person."	26
0	"They briefly appeared on deck for lunch; a meal which Rickie hardly touched, while Robin-Anne, despite her apparent frailty, attacked the sandwiches and salad with the savagery of a hungry person."	30
0	"At supper, as at lunch, Robin-Anne ate with a huge appetite though her brother hardly touched his chicken and pasta salad."	12
0	"Ellen, who was perversely proud of her skills in the salad preparation asked Rickie with just a touch of asperity."	11
0	"Ellen, who was perversely proud of her skills in the salad preparation, asked Rickie with just a hint of asperity."	17
0	"He chuckled, produced two cardboard cups, and poured me a generous measure of the whiskey."	11
0	"Chatterton raised his cardboard cup in silent acknowledgement, then stared ahead to where a great light swept around the sky."	15
0	"I explained all that to Chatterton, but stressed that we would run for protection at the first sign of trouble."	13
0	That's when the real suffering begins.	4
0	"That idiot has got one chance of avoiding jail, just one, and that chance is by proving to the judge that he's improved his behavior."	1
0	"I glanced up at the sails, down at the compass, then ahead to where the lighthouse light arced powerfully through the night."	16
0	"And let me tell you, coming off coke is the hardest damn thing in the world, and you're real lucky if you have a rich daddy who pays for people to support you while you go through the withdrawal of it."	39
0	"I stared at Jackson Chatterton, and at last sensed the agitation that lay behind his big calm demeanor."	10
0	"The sounds are the same as those of daylight, yet somehow the night amplifies and sharpens the creak of a yielding block, the hum of air over a shroud, the stretching of a sail, the hiss of water sliding sleek against the hull, the curl of a quarter-wave falling away, and the thump as a wave strikes the cutwater to be sheared into two bright slices of whiteness."	23
0	"The sounds are the same as those of daylight, yet somehow the night magnifies and sharpens the creak of a yielding block, the sigh of air over a surface, the stretching of a sail, the hiss of water sliding sleek against the hull, the crest of a quarter-wave falling away, and the thump as a wave strikes the cutwater to be sheared into two bright slices of whiteness."	44
0	"The sounds are the same as those of daylight, yet somehow the night magnifies and sharpens the creak of a yielding block, the sigh of air over a sailcloth, the stretching of a sail, the hiss of water sliding sleek against the hull, the curl of a quarter-wave falling away, and the thump as a wave strikes the cutwater to be sheared into two bright parts of whiteness."	65
0	"You look, how you say?, as a sleep-deprived person"	7
0	"He strokes its side, which is white and marked with round patches of black, like patches on a na茂vely drawn map."	15
0	"He strokes its side, which is white and marked with round patches of black, like spots on a na茂vely drawn drawing"	20
0	Between the knife-shaped iron blade and the tapered shaft of the spear is a rounded handle made from a particularly hard wood.	8
0	Tepilit watches as the district officer performs a brief misstep before falling face down.	9
0	"Now they guard the body, which is motionless in a puddle of blood that is rapidly drying, absorbed by the dry, porous soil."	10
0	"Hanged like a criminal by his neck, in town."	3
0	"The connection with crime found by Eysenck was that when prisoners were tested for extroversion, more extroverts were found than in the general population."	1
0	"The problem with assessing the influence of parental and family factors such as weak supervision or parental criminality, is the fact that they are closely linked to various aspects of social and economic disadvantage, such as poverty, overcrowding and poor housing."	10
0	"Even if these descriptions are valid they still leave open a number of questions, particularly why the same processes do not operate with girls."	18
0	"Similar questions, when asked of boys, tend to produce banal responses or exploitative ones, for example the parent is seen as the provider of money."	22
0	"If we compare boys of 14 years of age who opt for science with other boys, we find that the former have very rigid views on many issues."	24
0	In contrast other boys and most girls pondered the possible causes and ways of integrating the child into the group.	1
0	Figure 16.1 shows a number of possible methods to ego-identity achievements.	7
0	"A person may undergo crisis and commitment simultaneously and progress by route A. An alternative is to undergo a period of considerable self-doubt and self-examination in which all one's beliefs tend to be very fluid, a period known as suspension, before acquiring beliefs for oneself and ego-identity is achieved( route B)."	4
0	"A person may undergo crisis and commitment simultaneously and progress by route A. An alternative is to undergo a period of considerable self-doubt and self-examination in which all one's beliefs tend to be very fluid, a period known as suspension, before acquiring beliefs for oneself and ego-identity is achieved( sequence B)."	49
0	"Eventually these persons might have to face up to period of crisis, of self-examination, and so achieve ego-identity by process C. However, foreclosure does offer an escape option and an individual might postpone indefinitely any real self-examination by clinging rigidly to his or her beliefs and values( route D)."	19
0	"Eventually these persons might have to face up to period of crisis, of self-examination, and so achieve ego-identity by route C. However, foreclosure does offer an escape means and an individual might postpone indefinitely any real self-examination by clinging rigidly to his or her beliefs and values (route D)."	27
0	We can now make the connection between this model of adolescent development and subject choice in schools.	5
0	"Science, with its male-dominated reputation makes little emotional demand on an individual and seems to offer clear, precise answers to problems."	4
0	"Science, with its tough image, makes little emotional requirement on an individual and seems to offer clear, precise answers to problems."	8
0	"Furthermore, these girls will tend to go into a career with a feminine nature one which already attracts many girls."	13
0	"Consequently, very few girls at the transition stage will enter science unless they receive considerable encouragement and a model to do so from their parents and their school."	6
0	"A large number of boys, particularly at the foreclosure stage, are initially attracted to science but there is a decrease away throughout later adolescence as they undergo some crisis."	19
0	"The preponderance of boys at the decision stage will yield the rigid, authoritarian attitudes often associated with military leaders."	6
0	"In the development through the years of adolescence the number of failing pupils will diminish, hence the recruitment of boys into science would be cut."	11
0	Clearly there would need to be some drastic removal of content.	8
0	"GIST had more success in altering children's attitudes than their subject choices, suggesting that it is easier to change attitudes and beliefs than actual behaviour."	19
0	"VISTA made science more girl friendly in two ways: both boys and girls were offered an attractive image of a competent woman scientist, and talks concentrated on social and industrial applications of science, an aspect too often missing from science at school."	34
0	"Over against the German army or the Vichy government, where social generality ruled, as it does in all organizations of state, the Resistance offered the rare phenomenon of historical action which remained personal."	18
0	"Sartre's stress on the role of the individual also finds approval because many of those no longer prepared to argue for a general theory of history as the progress of a single account of class-struggle, have begun to argue instead for a return of its correlative, the subject, almost as if it was the next best thing in the absence of history itself."	7
0	"Sartre's stress on the role of the subject also finds approval because many of those no longer prepared to argue for a general theory of history as the progress of a single story of class-struggle, have begun to argue instead for a return of its correlative, the subject, almost as if it was the next best option in the absence of history itself."	56
0	"Sartre considered that orthodox dialectical materialism takes the easy way out by merely eliminating the first in favour of the second, making man a passive person entirely determined by economic circumstances."	25
0	"Unwilling to follow Merleau-Ponty by dropping the second in favour of the first, Sartre argued that it was possible for man to be both at once through the process of praxis, that is intentional actions which produce material effects."	28
0	"What Sartre needs to demonstrate, therefore, is that if the function of the dialectic works from the individual level, overall it produces nothing less than the intelligibility or the meaning of History as such:"	10
0	But what produces the overall sequence of events?	5
0	The dialectic is the concept that remains hidden.	4
0	"While he suggests in apocalyptic tones in The Problem of Method that this process of self-consciousness is at last beginning to take place, and that civil, foreign and colonial wars are becoming apparent as different types of a single class struggle, Sartre also admits that the separation between theory and praxis which ensued under Stalinism has generally prevented any clear self-consciousness among the masses."	35
0	"While he suggests in apocalyptic tones in The Problem of Method that this process of self-consciousness is at last beginning to take place, and that civil, foreign and colonial wars are becoming apparent as different forms of a single class struggle Sartre also admits that the separation between theory and praxis which ensued under Stalinism has generally prevented any clear self-consciousness among the masses."	40
0	"Sartre's account thus sets up the articulation of history, univocal meaning, and totality as the indissoluble group of prerequisites required for the validation of Marxism, necessary in order to save it from its detour from itself."	18
0	"How can History be a unity if it is also conflictual, if each action is aimed at destroying the other and results in a double negation in which the original purposes of each action have been destroyed by the other?"	30
0	"The outcomes of a conflict, as well as its effects, may seem incomprehensible insofar as they differ from the original intentions of any of the combatants."	1
0	"The results of a conflict, as well as its aftermath may seem incomprehensible insofar as they differ from the original intentions of any of the combatants."	9
0	In the dialectical perspective we encounter these objects as productions which are human and provided with a future �?thus they seem by themselves to be developments in process.	3
0	"There is, therefore, before any understanding of historic agents and movements a certain aporia in all social groups: from afar they may appear whole, but close to, they can be seen as riddled with holes."	10
0	This increasingly comes to resemble nothing so much as Sartre's own description of History.	11
0	"Marxism is rigorously true if History is totalization; it is not so any more if human history decomposes into a plurality of particular histories, or if, in any case, within the relationship of immanence that characterizes struggle, the opposition of each adversary by the other is on principle detotalizing."	38
0	"Certainly, we have neither the plan nor the actual possibility of showing here the full truth of dialectical materialism 脙聝脗垄脙聜脗聙脙聜脗娄"	5
0	"Our goal is solely to establish whether, in a practical group torn apart by antagonism (whether there are multiple conflicts or whether they are reduced to one) the divisions themselves are totalizing and carried along by the totalizing movement of the group."	28
0	"That means both that there is a dialectical meaning of the practical ensemble �?and that each singular event totalizes in itself the practical organization in the infinite richness of its singularity( II, 26)."	24
0	"That means both that there is a dialectical meaning of the practical ensemble �?and that each singular event totalizes in itself the practical ensemble in the infinite complexity of its singularity( II, 26)."	28
0	"Its totalization takes place through its embodiment, as part of the totality of boxing, in the overall context within which each individual fight occurs."	17
0	"By totalization, therefore, Sartre does not here mean anything like a predetermined end or final completion of a totality but rather a process of interaction among the parts, where each is determined by the other."	24
0	"Yet each individual bout articulates itself within the context of the record of boxing, known and unknown."	8
0	Without an adequate theory of their connections they simply begin to separate again.	6
0	"Education was to guide the infant through the transition to adulthood including such stages as childhood, boyhood and youth."	13
0	"Yet because the philosopher's adult has traditionally been male, his children boy children, and his educational programmes designed to facilitate the transition between them, the ideal of the fully human individual has been masculinised to the degree where otherwise thoughtful and sometimes good and wise men have unashamedly admitted that this defining ideal is not applicable to half the species."	36
0	"Rationality turns into narrow intellectualism, freedom into licence, independence into isolationism, dignity into selfish pride; the autonomous human being turns out to be no more than a social member after all."	28
0	It is a curiously paradoxical basis upon which to build a theory of autonomy.	5
0	Explicitly or implicitly the suggestion is that women are immature individuals or lunatics or whichever other group they keep.	15
0	Women philosophers are in a special position to consider such questions for in the presence of the philosopher's child they see themselves.	14
0	"Having denied that we may ever legitimately interfere with the liberty of another except on the basis of self-protection, Mill( 1910) asserts:"	16
0	I shall suggest that this does not follow because rationality is not in fact the basis for the distinction in the first place.	15
0	"First of all, let us remind ourselves of the traditional description of children provided for us by some great philosophers of the past."	10
0	But they are not completely hopeless individuals	6
0	"In all this, there are perhaps a couple of things which look plausible when we compare the philosopher's child with our mental representation Aristotle's observation that children are immature and Mill's suggestion that they might need protection."	22
0	"are not aware of the falsity of their original perceptions which is why, often in the same sentence, they produce these contradictions."	9
0	The one thing they do not do is to re-examine the original for the clear signs of forgery	17
0	"The recognition that children can not simply be written off in the rationality debate and can not therefore be denied autonomy on this account has led some writers to conclude that they can not, therefore, be denied it on any account."	13
0	"He sees childhood as a fairly modern creation designed to fit adult rather than children's needs, and an oppressive concept at that."	19
0	"We must remember that to deny someone control of their own lives is to offer them a most profound insult, not to mention the frustration of their wishes and the nullification at naught of their own plans for themselves will add."	32
0	In such a situation the skilled care of social workers is crucial to ensuring that an unwanted consequence of success for some children is not the total destruction of self-esteem for others.	17
0	"These two suggestions, far from being enlightened liberation of all children, are actually oppression of a deeply damaging kind to at least some, and Harris's suggestion contains a unstated exclusion criterion in disguise."	28
0	"If Holt thinks that this proposal would remove an arbitrary boundary line between adults and children, then he is mistaken."	11
0	"I do not say, either, that these rights and duties should be tied into one set that if a young person wants to assume any of them, he must assume them all."	15
0	Aristotle said something very interesting in that extract from the Politics which I quoted earlier; he said that women have a deliberative faculty but that it lacks full authority	28
0	To add the part-time education and training statistics to those figures does not improve our relative ranking.	16
0	Sir : Labour does not need a commitment to proportional representation in order to support most of the voters at the next general election .	14
0	Sir : Labour does not need a commitment to proportional representation in order to win most of the moderate votes at the next general election .	18
0	"Labour law will always reflect the balance of power in society , and a fully fledged labour court system will not remove class and fundamental employer-employee conflicts ."	8
0	"Now , it would appear from this article , that this ideal is shattered and a two-tiered Europe is under discussion ."	21
0	This is a cause for fear and anxiety.	3
0	"One daughter , a grand duchess of Russia , even gained a mention in history by introducing an unknown monk , Rasputin , to the Russian Tsarina Alexandra ."	12
0	"But Nicholas 's grand plan failed in 1918 when his Serbian son-in-law , Alexander , deposed him and incorporated Montenegro into Yugoslavia ."	4
0	"In 1936 , three years before Aaron Copland , Thomson started writing film scores which were an example of unobtrusive clarity and pertinence , combining American folk tunes to suit documentaries such as The Plow that Broke the Plains and The River with the musique d'ameublement approach of Satie ."	26
0	Another response to a visual stimulus was Thomson 's series of musical compositions about people such as Picasso and Aaron Copland .	12
0	As both composer and critic he touched both aspects of the situation : A climate of receptivity is what the artist most desires .	8
0	As both composer and critic he touched both aspects of the topic : A climate of receptivity is what the artist most desires .	11
0	Above all he restored the focus of music criticism onto the music itself.	5
0	"From there, like a bird in its perch, he would make forays round the US and abroad in spite of his advanced age."	8
0	"From there, like a bird in its nest, he would make trips round the US and abroad in spite of his advanced age."	13
0	"He seemed a genial and resilient figure in the history of American music , in spite of defective hearing which had bothered him since the late Seventies ."	6
0	He did not loosen his connections with the athletes when projected upwards into the highest office.	5
0	Rowing was transformed in the diversity and extent of participation over the 30 years of his term.	5
0	"But it was the model of Henley , with huge crowds enjoying amateur sport , presented with administrative finesse , which Keller took as the benchmark for the international circuit ."	25
0	"But it was the spirit of Henley , with huge crowds enjoying amateur sport , presented with administrative finesse , which Keller took as the model for the international event ."	29
0	"In spite of his contribution to the sport , Keller was anxious not to misuse his status as President and never went to a rowing event unless invited ."	14
0	"The final task he set himself for his Presidency , which was due to end next year , was to remove from the Regatta calendar all the rowing courses which could be made unfair by the wind ."	20
0	"Party organisers want the conference to show that the party is united as never before , leaving Mr Kinnock free for the first time to promote the policy collection to voters without worrying about splits ."	28
0	"Party organisers want the conference to show that the party is united as never before , leaving Mr Kinnock free for the first time to promote the policy package to voters without worrying about disagreements ."	34
0	There is no intermediate position.	4
0	"WHO TO WATCH While the best that chart music can manage in the way of band names is Black Box , the pub venues has always been full of imaginative handles ."	23
0	"WHO TO WATCH While the best that chart music can manage in the way of band names is Black Box , the pub circuit has always been full with imaginative names ."	30
0	"Well Loaded Much talked-about guitar rockers , generally regarded as destined for the bigger stages of life , unless they implode en route ."	20
0	Primal Scream Not a name which would lead you to expect self-absorbed acoustic compositions.	7
0	Primal Scream Not a name which would lead you to expect self-absorbed acoustic improvisations.	13
0	"Not sure of the music policy , but the name sounds like the dishes of a takeaway from a less salubrious Chinese ."	13
0	"Fulham Greyhound 175 Fulham Palace Rd , W6 ( 385 0526 ) venue of loud music , so take your ear-plugs ."	12
0	"Perhaps the best party around, with uninhibited dancing and cheering."	3
0	"New Pegasus 109 Green Lanes , N16 ( 226 5930 ) Pub which has gone through several transformations , most recently known as Chas'n'Dave 's ."	17
0	The odd policy to put the stage in the middle of the room rather than at one end leads to a diminishing of the people ( the corners are seldom filled ) .	24
0	"Smelly back room, perfect for the sweatier excesses of the faction"	10
0	Ripping yarns and moral dilemmas : Allan and Janet Ahlberg talk to Celia Dodd about their bestsellers for children	4
0	"The Ahlbergs have been accused of not facing up to the harsh realities of life , of being too cosy and sweet , but their latest picture book , Bye Bye Baby , published today , changes the pattern ."	36
0	"The Ahlbergs have been accused of not facing up to the harsh realities of life , of being too cosy and sweet , but their latest picture book , Bye Bye Baby , published today , breaks the norm ."	38
0	"Given the importance they place on the interrelationship of words and pictures, the couple's working lives are surprisingly separate."	4
0	"As a baby , she was fascinated by the Mothercare Catalogue , and so The Baby 's Catalogue , which documents the items of the infant 's small environment in minute detail , was born ."	28
0	"With that characteristically strong statement , he focus his finger on the reason for the Ahlbergs ' phenomenal success with adults and children alike ."	7
0	"With that characteristically strong statement, he identifies the secret of the Ahlbergs' phenomenal success with adults and children alike."	9
0	THE information technology development has left large swaths of rural Britain untouched.	3
0	"As for the private sector , while BT may be happy to provide funding support for five telecottages in the north of Scotland , it is not about to bankroll a nationwide network ."	13
0	There is more at risk here than just bringing boxes of sophisticated equipment to remote areas.	4
0	"But the villages are dying, becoming suburbs or residential areas where few people work but many sleep."	9
0	"He sees them as not only strengthening small communities, but also as actually beginning to reverse the population movement from the countryside to the towns."	19
0	"Britain , with its growing traffic problems , seems an ideal place for the beginning of this transformation ."	17
0	EACH new indignity in the series visited on Welsh rugby seems worse than the last.	5
0	"His plan in failure, he is now reduced, Micawber-like, to hoping something will turn up before his players face the All Blacks in five short weeks."	1
0	"His plans in failure, he is now reduced, Micawber-like, to hoping something will turn up before his players face the All Blacks in five short weeks."	3
0	"His plans in failure, he is now reduced, optimist, to hoping something will turn up before his players face the All Blacks in five short weeks."	10
0	"They had weathered Bridgend's early attack, conceding a try before coming back with some confidence to score three of their own."	6
0	From the comparative opulence of 17-6 they then slipped into deficit by conceding 18 unanswered points.	10
0	The backs were mainly people but the fundamental issue lay elsewhere.	4
0	"Apart from Kevin Moseley's steady supply from the line-out, there was nothing much to commend in a Welsh forward performance which reverted to the very worst Eighties stereotype of static, cumbersome donkeys only too willing to slow the game to walking pace."	34
0	"He was tackled by Mike Budd , Jeremy Cooper came away with the ball , Owain Williams acted as the link , and Kevin Ellis scored : three back-row forwards and their scrum-half in perfect coordination ."	35
0	It was a magnificent performance and such was Welsh opposition that they never looked like preventing it.	9
0	Football : Hazard hints at the missing players	7
0	"Bobby Robson was there to assess World Cup candidates, but nothing positive emerged from 90 minutes of scuffling that made one almost yearn for the more measured monotony of Rangers' European Cup exit in Munich three days earlier."	34
0	"Lacking a goal that might have altered its composition, it remained a subject of dull physics."	8
0	"Lacking a goal that might have altered its chemistry , it remained a matter of dull inactivity ."	16
0	"The simple answer is that Chelsea are in a misleading situation and Arsenal , on this evidence , slightly jaded champions ."	10
0	"They ought to have pocketed three points in the first half-hour but Tony Adams , a more threatening centre-forward on his runs than the current Alan Smith , missed the target with two headers and David Rocastle let Dave Beasant save a penalty , much as the agile keeper had done for Wimbledon in the 1988 FA Cup final ."	21
0	Now an Arsenal team in peak fitness would have kept control of the match.	6
0	"Michael Thomas , several years younger , is not quite in the same standard yet but may have to play in Chorzow ."	13
0	"Campbell 's hard-working side are still trying to sort out their formation , which involves a substitute defender and , as far as one can see , a good deal of improvisation ."	11
0	"It should suit Tony Dorigo , the inexperienced England left-back , though oddly his rival , Nigel Winterburn , did more rampaging on Saturday ; neither , in truth , made the heart beat ."	33
0	Pope rejects Runcie 's concept of church leadership	4
0	"The specific role of bishops which is to be exercised in communion with the authority of Peter in ensuring the unity and continuity of the faith is vital if we are to hand on the faith of Peter, Gregory and Augustine."	11
0	"The specific role of bishops which is to be exercised in communion with the authority of Peter in ensuring the unity and continuity of the faith is vital if we are to deliver on the faith of Peter, Gregory and Augustine."	32
0	That will be the guiding rule of the next Labour government.	5
0	Mr Livingstone called for reductions in defence spending.	4
0	Health Update : Weak association with Aids	4
0	Doctors are worried that women turning to prostitution to finance the addiction are at risk of contracting Aids.	11
0	"Zinc is the latest deficiency : lack of it supposedly causes a range of problems , although little scientific evidence supports the connection ."	21
0	Part of the appeal of alternative cancer treatments such as the Gerson therapy is that they allow a patient to feel more in control of the process.	3
0	"Media : Return of the six-gun saga : Modern actors can not ride and young viewers do not understand the cowboy code , but a revival of the western genre is on the horizon , John Lichfield says"	29
0	"Media : Return of the six-gun saga : Modern actors can not ride and young viewers do not understand the cowboy code , but a revival of the western appears in the near future , John Lichfield says"	32
0	"The TV western seemed to fade into the end some time in the mid-1970s , casualty of a narcissistic age that preferred to look at prosperous , smart-alecky or violent images of itself ( Dallas , Cheers , Miami Vice ) ."	8
0	"Now , however , it seems , the situation has turned full circle ."	8
0	"One of the most successful Hollywood TV producers , David Jacobs , the creator of Dallas , believes the western also suffered from late 1960s iconoclasm ."	22
0	By the mid-80s they had all gone the way of the dodo : extinct save for instances in the national park of permanent re-runs .	16
0	Westerns were a convenient alternative.	4
0	"There are encouraging signs , however , that the TV western is struggling back into popularity attempting"	16
0	"Westerns , by their nature , using more time on location ."	6
0	On the other side you have a whole group of TV watchers that does n't really know the rules .	3
0	On the other hand you have a whole group of TV watchers that doesn't really know the medium	17
0	This leads to premature wear and emission of blue smoke spewing from the exhaust pipe.	6
0	"Less costly , but not entirely satisfactory , is the practice of making every fourth tankful leaded petrol , which protects the valve seats but rather defeats the intention ."	28
0	"In the first of a monthly series , Michael Jackson searched in vain"	10
0	"Let puritans and pessimists damn, disapprove or dismiss these desires; that is their loss."	10
0	"Let puritans and pessimists damn, disapprove or dismiss these desires; that is their disadvantage"	13
0	"Come to think of it , neither hunger nor randiness met quite the need ."	10
0	What of this thirst that can be satisfied by a water drink ?	10
0	"Does any drink look more quenching than one of those Italian or French patent aperitifs, swirling in a refractive pink or russet liquid, covering the melting ice: a Campari, Dubonnet, Lillet or (too rare in this country) a Picon?"	23
0	"Does any drink look more quenching than one of those Italian or French patent aperitifs, swirling in a refractive pink or russet liquid, wrap the melting ice: a Campari, Dubonnet, Lillet or (too rare in this country) a Picon?"	25
0	"Perhaps a shimmering dry Martini cocktail ( minimum dilution , stirred , not shaken ; and served straight up ) looks even more refreshing , though its effect is that of a strong blow ."	33
0	"Not feeling thirsty, but fancying a drink, has a variety of occasions."	11
0	"New Orleans drinkers enjoy a mid-morning milk punch, or its own variation on the gin fizz."	2
0	"In the Garden : Planning to create a leafy space at home : In the first of a series for novice gardeners , Anna Pavord stresses the value of careful forethought"	9
0	PLANTS should come a long position down the list of priorities for the novice gardener.	5
0	"If there are small children in the playground , there will need to be a flat , soft area where they can fall off swings and climbing frames ."	7
0	"If you like hanging out washing rather than drying it in the drum of an expensive machine, you will need to tuck away a clothesline and make a dry path to get to and from it."	12
0	Closet countrysiders may want to pretend their patch is actually a corner of some Sussex meadow and cover it swagged with honeysuckle and waving with ox-eye daisies and scabious.	17
0	"In an old garden , there may be a fruit tree , or a good hedge of evergreen laurel or box that , tidied up , could add a dash of elegance to the new garden that will emerge around it ."	31
0	The conditions of the garden will determine its eventual style.	1
0	"It may be clipped classical , random cottage , modern high-tech , or some intensely personal idea of Byzantium , that no one has ever imagined before , but which exists in your head and wants to get out ."	16
0	"It comes under the auctioneer's gavel at 2.15pm on the 20th , at the Barnstaple Motel ."	4
0	"Bristol and West claims these auctions will help to bring some transactions to an otherwise inactive market , and says it was overwhelmed by the response from people wanting to sell in this way ."	11
0	"Once the decision has been made, the successful bidder for a house must exchange contracts immediately and pay a deposit."	2
0	Completion normally takes processing four to eight weeks later and there is no opportunity for second thoughts.	3
0	"On the other hand , sometimes the activity of the auction and the rivalry between bidders can have the opposite effect ."	7
0	The churches built on wealth : Angela Lambert enjoys the riches at the center of East Anglia	13
0	"Lavenham and Long Melford , for example , have no telegraph poles , to preserve the timeless feeling that pervades them ."	17
0	It changed ownership recently and is now run by Stephen and Janet Errington.	2
0	"The much-thumbed book is deeply moving , and set the tone for a walk round this glorious building , which has witnessed the christenings , marriages and burials of the folk of the village for more than 600 years ."	8
0	"The loveliest , to my mind , is Melford Hall , whose charming , octagonal Jacobean gatehouse is reached along an avenue of clipped yew trees and , with its high windows illuminate the octagon with light , is my vision of the ideal study ."	32
0	"It is a depiction of the world we have lost, its gently sloping streets converging upon the market place."	3
0	"A plea for the brick building facing St Paul 's : Bankside Power Station is a masterpiece worth , preserving , Gavin Stamp argues"	1
0	"FROM the top of the dome of St Paul 's Cathedral the view is no longer dominated by City church steeples but by an intrusive cluster of drab , characterless Sixties buildings ."	25
0	The project was controversial and the power station was only permitted providing the smoke was clean and the building did not obscure the visual prominence of St Paul 's .	21
0	"Scott 's first venture into this unlikely specialty of design was at Battersea where , in 1930 , he was wheeled in as a famous knighted architect by the London Power Company to try to make acceptable the coal-fired industrial power station to which the residents of Chelsea and Westminster were taking strong exception ."	7
0	"As a result , he was able to create a symmetrical , monumental structure of great strength ."	16
0	"Furthermore , British Rail has its focus on the Bankside site for bringing up the spoil from the tunnel for Channel traffic which it is , so absurdly , driving under the middle of London at enormous cost ."	6
0	"While Kahlo 's art helped her to struggle with the difficulties of her life , for most audiences it is her life story which allows access to her art ."	7
0	"In this one can draw obvious similarities to the appeal of Van Gogh , a traditionally popular artist recently made popular by the media attention generated during the centennial of his death ."	6
0	"For Kahlo , however , choosing to wear the clothing of the Tehuana , as for example in Tree of Hope ( 1946 ) ( Fig. 8 ) , was to embody a powerful symbol of cultural identity ."	34
0	"In Kahlo 's work there is a powerful combination of these discourses , yet her role as a typical woman painter has come to dominate responses to her work ."	8
0	"The fascination with functions of the body , the analogies between artistic and physical creative processes , self-portraiture used to reveal the female body as the subject of patriarchal aesthetic discourse ; all of these reflect the concerns of many women painters of the 1980s ."	26
0	"It is the thread that spans through the pages of Vogue, the glossy surface of the images in direct opposition to a work such as Kahlo's The Suicide of Dorothy Hale (1939) (Fig. 9)."	5
0	"Hale 's eyes stare knowingly at the viewer , a victim to an alienated and consumerist culture ."	11
0	The flatness of her fallen body is juxtaposed to the vertical verticality of the apartment building.	11
0	"Descended from an Aztec deity goddess, Llorona is a long-suffering woman, symbolic in a wider sense of the trauma of the Spanish invasion."	4
0	"Descended from an Aztec mother goddess, Llorona is a long-suffering woman, symbolic in a wider sense of the trauma of the Spanish invasion."	21
0	The female land possessed and misused by the masculine conquerors of the Spanish invaders.	9
0	Interwoven with these images are subtler references to the conceptual differences which separate Latin American culture from that of Europe and North America.	10
0	"Beneath this man-made system of oppression are the people , literally distanced from their surroundings by Kahlo 's use of photo-collage ."	3
0	"In the forefront of this stage flutters the dress , incongruously vibrant despite its appearance of loss ."	5
0	"In the forefront of this scene flutters the dress, incongruously vibrant despite its appearance of loss."	14
0	soldiers beneath the sergeant's Television.	0
0	"Brutality , as Hill describes and felt it , was a bitter part of his prison life ; you just learnt to get down on the floor as fast as you could and cover up as best you could ."	12
0	IT was n't the only programme last night to expose wrongdoing in hidden places.	10
0	IT was n't the only programme last night to expose wrongdoing in hidden sites .	13
0	Leinster challenge a difficult task.	1
0	"THE ALL BLACKS begin the Irish segment of their 13-match tour at Lansdowne Road today against Leinster , who have never beaten a major touring team ."	6
0	"Leinster have named a team that appears strong on theoretically including eight internationals, yet they recently lost to both Munster and Ulster in the Inter-Provincial Championship."	9
0	"Ulster , the provincial champions , may well fancy their chances on November 21 , but Leinster look certain to encounter a difficult challenge even though the tourists have rested 13 of the team that beat Wales ."	20
0	"Ulster , the provincial champions , may well fancy their chances on November 21 , but Leinster look certain to face an extremely difficult challenge even though the tourists have rested 13 of the team that beat Wales ."	23
0	"Ulster , the provincial champions , may well fancy their chances on November 21 , but Leinster look certain to face an difficult challenge even though the visitors have rested 13 of the team that beat Wales ."	27
0	"In 1964 the All Blacks defeated Leinster 11-5 , they won 17-8 in 1972 and scraped victory 8-3 in 1974 ."	16
0	"However , during the Eighties Irish provincial rugby has assumed a Third tier level in relation to New Zealand 's ."	12
0	"IWOULD agree that male and female stereotypes portrayed in cartoons are equally abhorrent , were it not for the fact that , whilst one makes fun at a powerful group in society ( men ) , the other perpetuates the oppression of a powerless group ( women ) ."	24
0	"In an ideal world , there would be no need for either , but for now I would rather see the frustration expressed in these light-hearted words than in the sort of man-hating hostility that has given feminism such a bad name ."	33
0	"No supporter of the Latics dared expect it , but suddenly the improbable event was a throbbing , joyous reality ."	6
0	"Two goals from the unstoppable Andy Ritchie , his 13th and 14th this season , and a third by the 20-year-old midfield player Nick Henry , and Arsenal were defeated with only the minor of a last-minute goal by Quinn ."	33
0	"Despite many and varied spells of activity in the first 40 minutes , Arsenal seemed reasonably secure if not inspired ."	4
0	"Not for the first time this season their defence had been found wanting and Oldham exploited the weaknesses to the full, owing a special debt to the motivation and tireless running of Henry and Milligan."	25
0	We rattled them from the first minute and did n't give them any space room .	13
0	We rattled them from the first minute and did n't give them any room to maneuver.	14
